AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,name,revenue
36NEMU28XGQ5QVAPV80FZK12T8RMWX,AJNGIUBDXULG6,37VHPF5VYCGF5O4NUDLTTPYK3I3C8E,Sat May 09 13:26:56 PDT 2015,Sat May 09 13:28:19 PDT 2015,2015-05-09 21:32:39 UTC,Google,66001
36V4Q8R5ZLD06YE3JZ197VJG578QMV,A2T2D6DDA5X5DZ,3EQVJH0T40YPKG7RJ3APVCRNUNTHTH,Sat May 09 12:41:38 PDT 2015,Sat May 09 12:42:28 PDT 2015,2015-05-09 20:42:40 UTC,Google,66001
3WSELTNVR4FCWDX6305Z39Z3VXJATA,A1NV8QXI4FEWWS,3DIIW4IV8P85ZQ3LAKR2NGGAE1RI4F,Sat May 09 13:20:42 PDT 2015,Sat May 09 13:20:53 PDT 2015,2015-05-09 21:22:38 UTC,GoPro,1394
3VP0C6EFSH97WGVJ4QNB1Q2P56XM6V,A1V0NUMA2VA07M,32CXT5U14GGBRILNG46TNVKQAI9U85,Sat May 09 12:47:31 PDT 2015,Sat May 09 13:04:31 PDT 2015,2015-05-09 21:07:38 UTC,Graymatics,0.13
3NLZY2D53Q2G0GWIJN0U7I4R52KLQQ,A28OHQUT69VJ0S,32CAVSKPCE2TGI12HJXE8LXIWC41UT,Sat May 09 13:48:42 PDT 2015,Sat May 09 13:49:54 PDT 2015,2015-05-09 21:52:37 UTC,Guidewire Software Inc.,350.25
3ZV9H2YQQEK4492FPQV03LSWTH93WX,A1V0NUMA2VA07M,34HEO7RUG67XUEML98V2EB31T75RA2,Sat May 09 12:42:44 PDT 2015,Sat May 09 12:45:10 PDT 2015,2015-05-09 20:47:37 UTC,gumstix,0.92
3UXUOQ9OKFAPYF0ZQX2YYD7L60U7AX,A28OHQUT69VJ0S,3X2YVV51PUH68MQ7CJCFQ9IFHSF1WS,Sat May 09 13:58:58 PDT 2015,Sat May 09 14:00:19 PDT 2015,2015-05-09 22:02:37 UTC,Harmonic Inc.,433.56
3FIJLY1B6VH90CL7XZI7C09X3ACPFY,A2UEWBZLGXT8I4,3JHB4BPSFKMJDUXG4NS2DQICR3M9Q5,Sat May 09 13:33:00 PDT 2015,Sat May 09 13:42:50 PDT 2015,2015-05-09 21:47:39 UTC,Hewlett-Packard,111454
30JNVC0ORAXEEKDSS2LWFQBKOLAQHN,A389B2JAHB845F,3XDJY5RK5SYA8HYL41GG6J4L8WDU4Y,Sat May 09 13:17:49 PDT 2015,Sat May 09 13:27:51 PDT 2015,2015-05-09 21:32:38 UTC,Hewlett-Packard,111454
3K5TEWLKGWO6FNKTKJXRLPB75Q2VID,A292QSLC0BUT0O,385MDVINFCSD336B28ILU9E1B9EWJQ,Sat May 09 12:09:59 PDT 2015,Sat May 09 12:10:31 PDT 2015,2015-05-09 20:12:38 UTC,Hewlett-Packard,111454
34S6N1K2ZWW3NNXF0XD0Y4CQEFMHLO,A3CWYWKQXX4RIZ,3YD0MU1NC2ENCV260UXW9UC1SVC7AK,Sat May 09 12:26:44 PDT 2015,Sat May 09 12:27:57 PDT 2015,2015-05-09 20:32:37 UTC,Hewlett-Packard,111454
33OOO72IVIY0PSU4NE1Q94PRV04CTE,A35AG28CQTZVMS,3OB6JN3A9Q2YWFVA6BL7N2Y1NOVMRI,Sat May 09 13:05:15 PDT 2015,Sat May 09 13:06:06 PDT 2015,2015-05-09 21:07:38 UTC,Hewlett-Packard,111454
3EICBYG64596BPYZBKNM7Y2IXYGCJC,A2WCCV1W8UE8ED,3ULIZ0H1VAICV3BNGIP60952XVB51F,Sat May 09 14:13:58 PDT 2015,Sat May 09 14:16:12 PDT 2015,2015-05-09 22:17:39 UTC,Hewlett-Packard,111454
3YGXWBAF71UG87FE8D0I1WDZF1NC4I,A1NV8QXI4FEWWS,3EKZL9T8Y8Z8YZ5GXHFZ62RJ61TCHT,Sat May 09 12:54:41 PDT 2015,Sat May 09 12:55:10 PDT 2015,2015-05-09 20:57:36 UTC,Hewlett-Packard,111454
3CFVK00FWMYNQYDY4EMW1DN05176LD,A2T2D6DDA5X5DZ,3S37Y8CWI8DN0LNQZ1VHO7PITCP4W8,Sat May 09 12:42:31 PDT 2015,Sat May 09 12:43:17 PDT 2015,2015-05-09 20:47:36 UTC,Hewlett-Packard,111454
31UV0MXWNRPPHT5EESFEHRH8S22I5V,AJNGIUBDXULG6,3MWOYZD5WV11HKOUQKJ36MIWHRKONA,Sat May 09 13:09:06 PDT 2015,Sat May 09 13:13:20 PDT 2015,2015-05-09 21:17:37 UTC,Hewlett-Packard,111454
3RSDURM96BZB3CDCTBUK79H9VEXYEG,A185RLALVDARY9,3DTJ4WT8BDS9MIPOZUR1WXVRN3MZEY,Sat May 09 12:13:11 PDT 2015,Sat May 09 12:14:42 PDT 2015,2015-05-09 20:17:36 UTC,Hewlett-Packard,111454
3W92K5RLWVUU3ZPEDZEXWG7204ZV56,AM0KMTKJ9VEFP,3A3KKYU7P3U34BCW55VDA16IF3AMWL,Sat May 09 13:42:25 PDT 2015,Sat May 09 13:42:47 PDT 2015,2015-05-09 21:47:38 UTC,Hewlett-Packard,111454
3R8YZBNQ9IVHLV7GFTZKODMQAIGQ7N,AQ4DKMXF2AUV8,3THR0FZ95P6BTKL9E73OTUE7CWKOL8,Sat May 09 13:59:01 PDT 2015,Sat May 09 14:00:07 PDT 2015,2015-05-09 22:02:37 UTC,Hewlett-Packard,111454
323Q6SJS8JTHNVNJEMA23R76HJ3FHK,A2WKZI3JQCE3Z6,375VSR8FVWMYVMUTL0B1V4UA2SCZRB,Sat May 09 14:01:47 PDT 2015,Sat May 09 14:02:42 PDT 2015,2015-05-09 22:07:37 UTC,Hewlett-Packard,111454
354P56DE9LGTYBMT7XOPJD1RS61S7E,A389B2JAHB845F,3W1K7D6QSBUBFFD4P3PBVPP6K6ABZB,Sat May 09 13:52:10 PDT 2015,Sat May 09 13:53:10 PDT 2015,2015-05-09 21:57:38 UTC,IBM,92793
3MYYFCXHJ4KTPJVJAZW1RNYEDTDG4U,A3CWYWKQXX4RIZ,3B9J25CZ25QXO8JW8BRYAGYLFCASCU,Sat May 09 11:57:36 PDT 2015,Sat May 09 11:58:47 PDT 2015,2015-05-09 20:02:37 UTC,iCracked,25
3C8HJ7UOP879KQFU6VKMYOVKAAVMZN,A1NV8QXI4FEWWS,3B623HUYJ43VC5TJRZBT8U22PLPS8O,Sat May 09 13:27:19 PDT 2015,Sat May 09 13:28:42 PDT 2015,2015-05-09 21:32:39 UTC,Impax Laboratories,596
3B1NLC6UG09FECH28JOPUL994PAGPM,A28OHQUT69VJ0S,3UV0D2KX1MWLPZ1V9CLHKJ3IY9Z4FA,Sat May 09 12:07:25 PDT 2015,Sat May 09 12:09:03 PDT 2015,2015-05-09 20:12:37 UTC,Imperva Inc.,164.01
33TIN5LC05NU8GMVL0EYFVGY4HK9YK,A1NV8QXI4FEWWS,3XD2A6FGFN7VQACTWRH78QXD9R7S9D,Sat May 09 13:26:35 PDT 2015,Sat May 09 13:26:50 PDT 2015,2015-05-09 21:27:40 UTC,Infinera,668
3JWH6J9I9TQJKAXECIJJPLDHOXJBN6,A28OHQUT69VJ0S,33W1NHWFYHYBB17LPPGWVJVSQD9ZTO,Sat May 09 13:13:02 PDT 2015,Sat May 09 13:14:17 PDT 2015,2015-05-09 21:17:38 UTC,Infoblox,250.34
3VAR3R6G1QEI0XZJALZMD8NL612O8Y,A1NV8QXI4FEWWS,3ZQA3IO31B4Y3DH5LXL59F5TEQG1OG,Sat May 09 13:22:11 PDT 2015,Sat May 09 13:22:26 PDT 2015,2015-05-09 21:22:39 UTC,Informatica,1048
3OHYZ19UGDIWJLSY7JJ09ZTGWP0OA0,A3CWYWKQXX4RIZ,3I01FDIL6MLEO18CES73343Z2IN2D1,Sat May 09 12:11:57 PDT 2015,Sat May 09 12:13:21 PDT 2015,2015-05-09 20:17:36 UTC,Informatica,1048
3QEMNNSB2YCNWM3BA7T0OEFRR3Q7DY,A35AG28CQTZVMS,3OWZNK3RYL2053JY0NXSD47NOIHU22,Sat May 09 13:30:12 PDT 2015,Sat May 09 13:32:05 PDT 2015,2015-05-09 21:32:42 UTC,Informatica,1048
36H9ULYP637DE1I92MDNF4NLUB5FJN,AT5I4VF891S7I,33QQ60S6ASVT9TGKL0TEUGE8RKXU0I,Sat May 09 13:11:10 PDT 2015,Sat May 09 13:13:03 PDT 2015,2015-05-09 21:17:37 UTC,InfoStretch Corporation,19.74
3A7Y0R2P2P1UEN9U2GJ9LBNSYG0XJV,A1MXVNDUA0XQ3F,3HXCEECSQM67SN6FZV3V30N75FRZYD,Sat May 09 12:22:45 PDT 2015,Sat May 09 12:26:11 PDT 2015,2015-05-09 20:27:38 UTC,InfoStretch Corporation,19.74
3DUZQ9U6SN1V91NPPVR5PRHUEO4SV2,A28OHQUT69VJ0S,3ZXV7Q5FJB1OK3EA2RRZ3HF6QMGFCY,Sat May 09 12:03:20 PDT 2015,Sat May 09 12:04:33 PDT 2015,2015-05-09 20:07:37 UTC,Inphi Corporation,156
32RIADZISTHWFO4A5ZQIG1HH14AS4T,A1NV8QXI4FEWWS,3CRWSLD91KHVZ23UEJ43T7TWC1BMO9,Sat May 09 13:30:09 PDT 2015,Sat May 09 13:30:26 PDT 2015,2015-05-09 21:32:41 UTC,Integrated Device Tech.,533
36V4Q8R5ZLD06YE3JZ197VJG57CMQV,A28OHQUT69VJ0S,3MNJFORX8BH3LI5VNH4RPB9WY5UF5Q,Sat May 09 14:14:28 PDT 2015,Sat May 09 14:15:20 PDT 2015,2015-05-09 22:17:39 UTC,Integrated Device Tech.,533
3Y9N9SS8LZO5V32O8VQABX3BM14D3Z,A28OHQUT69VJ0S,3IQ9O0AYW6CPGBIBPLSAVOS2U07ITA,Sat May 09 13:31:29 PDT 2015,Sat May 09 13:32:35 PDT 2015,2015-05-09 21:32:43 UTC,Integrated Silicon Solution Inc.,328.98
3KIBXJ1WD672VY1KJAWP3DWC11WOKH,A389B2JAHB845F,302OLP89DZKTOCX2RB57PG4FT63CAI,Sat May 09 13:27:51 PDT 2015,Sat May 09 13:32:05 PDT 2015,2015-05-09 21:32:43 UTC,Intel,55870
3XM0HYN6NLCHUYLB2OY1UIOXR9YEP6,A2WKZI3JQCE3Z6,3T5ZXGO9DE1YJLFT8LM1QEK566AZQA,Sat May 09 13:53:40 PDT 2015,Sat May 09 13:55:01 PDT 2015,2015-05-09 21:57:39 UTC,Intel,55870
3PW9OPU9PRXMIQQTO2SARLXARQZ21L,A3CWYWKQXX4RIZ,3IZPORCT1FMC41UZFE5UVXQ562VRHD,Sat May 09 12:31:37 PDT 2015,Sat May 09 12:32:18 PDT 2015,2015-05-09 20:32:38 UTC,Intel,55870
3TS1AR6UQRRKU6H71DOQCEIC3G77FA,AQ4DKMXF2AUV8,3A9LA2FRWSRW1XGBODBMKFCT7JHHX0,Sat May 09 14:00:42 PDT 2015,Sat May 09 14:01:09 PDT 2015,2015-05-09 22:02:37 UTC,Intel,55870
3I7DHKZYGOD5723ODK9TEU4GCAB5FS,AM0KMTKJ9VEFP,3GL25Y68437ITBHMFARZCKKPO5GMXE,Sat May 09 13:42:48 PDT 2015,Sat May 09 13:43:12 PDT 2015,2015-05-09 21:47:39 UTC,Intel,55870
3HSYG7LRBKBJ57G5LI4WWWF3HWMKKT,A35AG28CQTZVMS,3XBXDSS888WYNTZ1FYQKC750O0PLXA,Sat May 09 13:06:06 PDT 2015,Sat May 09 13:06:36 PDT 2015,2015-05-09 21:07:38 UTC,Intel,55870
35USIKEBNSTDEYGJGR2BE5RPAW76NF,A2T2D6DDA5X5DZ,33CLA8O0MIOSQ53TKOHUSCESQNIRFF,Sat May 09 12:43:20 PDT 2015,Sat May 09 12:44:04 PDT 2015,2015-05-09 20:47:37 UTC,Intel,55870
3FE2ERCCZYL36PY0W21XZUIBVB2OPI,AJNGIUBDXULG6,3OJX0UFJ0ZKB5N4XLWC7NRF1UORU9U,Sat May 09 13:30:14 PDT 2015,Sat May 09 13:31:19 PDT 2015,2015-05-09 21:32:42 UTC,Intel,55870
3ITXP059PXWMI6NV86DMM360J1YJS9,A185RLALVDARY9,38G0E1M85MI92UH0OXH3F94YLGBUVB,Sat May 09 12:17:04 PDT 2015,Sat May 09 12:19:02 PDT 2015,2015-05-09 20:22:36 UTC,Intel,55870
3ATTHHXXWB1YJCPOKYY99A8SL1DXIL,A1NV8QXI4FEWWS,33N1S8XHHMYA2HVCN6WMPDCXYUJ1ZI,Sat May 09 13:29:14 PDT 2015,Sat May 09 13:29:27 PDT 2015,2015-05-09 21:32:40 UTC,Intersil,563
3STRJBFXOX4I8Q6SFRIOXN2Z09DKTZ,A1NV8QXI4FEWWS,3WUVMVA7OBG6W58CJPPF0E502OOZA3,Sat May 09 13:11:54 PDT 2015,Sat May 09 13:12:09 PDT 2015,2015-05-09 21:12:40 UTC,Intuit,4582
32N49TQG3HVR951V8V5E4RNOSI0VAC,AM0KMTKJ9VEFP,3P7RGTLO6EQB7A9QJOM5DZHNYFCKA3,Sat May 09 13:43:13 PDT 2015,Sat May 09 13:43:35 PDT 2015,2015-05-09 21:47:39 UTC,Intuit,4582
3PB5A5BD0WJQ86D2CXU8UZIO4V5G7G,A3CWYWKQXX4RIZ,3YOAVL4CA0URUGSVAOFONBJ0AET4ZY,Sat May 09 13:20:18 PDT 2015,Sat May 09 13:21:17 PDT 2015,2015-05-09 21:22:38 UTC,Intuit,4582
3GA6AFUKOP1M7J7QUR902II9ETX3HY,A35AG28CQTZVMS,39RRBHZ0AUEQOTBAUKGBW1JDNYPZV4,Sat May 09 13:11:42 PDT 2015,Sat May 09 13:12:23 PDT 2015,2015-05-09 21:12:40 UTC,Intuit,4582
3F0BG9B9MQ0QUXY263GE1ZPS9RU7Y4,A2T2D6DDA5X5DZ,307L9TDWJY5CVVV87MZBIJKLM0PN3F,Sat May 09 12:45:05 PDT 2015,Sat May 09 12:45:57 PDT 2015,2015-05-09 20:47:37 UTC,Intuit,4582
3EKVH9QMEZHGAL654VC5SNYJGN4D2O,AJNGIUBDXULG6,36U4VBVNQOQH9N0JFDCTECFV0AYURI,Sat May 09 13:31:19 PDT 2015,Sat May 09 13:34:33 PDT 2015,2015-05-09 21:37:36 UTC,Intuit,4582
3TDXMTX3CC7L0X5SJBPJ9XV8OXE6I0,A1NV8QXI4FEWWS,3MDWE879UHFW9OVRL5VCI1ND53L9BT,Sat May 09 13:16:57 PDT 2015,Sat May 09 13:17:22 PDT 2015,2015-05-09 21:17:39 UTC,Intuitive Surgical Inc.,2265
3DI28L7YXBRED629HMNBTM6ZOTSE12,AM0KMTKJ9VEFP,36FFXPMST9197O2JNMOQ12L0VFBOH1,Sat May 09 13:43:36 PDT 2015,Sat May 09 13:44:03 PDT 2015,2015-05-09 21:47:39 UTC,Intuitive Surgical Inc.,2265
3UNH76FOCTI9F05PA9I3KHMI4GRMYW,A2T2D6DDA5X5DZ,372AGES0I4I9QRUEKINGYJEZUSFRX7,Sat May 09 13:27:17 PDT 2015,Sat May 09 13:28:27 PDT 2015,2015-05-09 21:32:39 UTC,Intuitive Surgical Inc.,2265
3FTYUGLFSVY89IPSMEE3QU1V0XVD5P,AJNGIUBDXULG6,3PUOXASB57GSRMY7RJBF4JUGW66Z9O,Sat May 09 13:34:34 PDT 2015,Sat May 09 13:35:48 PDT 2015,2015-05-09 21:37:37 UTC,Intuitive Surgical Inc.,2265
3V5Q80FXIY4IST48B66TFEC7PAG32H,A35AG28CQTZVMS,3421H3BM9AU2R7T39X8TGP6QD8TJ9N,Sat May 09 13:32:05 PDT 2015,Sat May 09 13:32:58 PDT 2015,2015-05-09 21:37:36 UTC,Intuitive Surgical Inc.,2265
3OLQQLKKNT2L8NID7BTHXM2LIASJEB,A35AG28CQTZVMS,359AP8GAGGXB5AZ4K8TNFP2PSYXC7R,Sat May 09 14:12:51 PDT 2015,Sat May 09 14:13:32 PDT 2015,2015-05-09 22:17:38 UTC,InvenSense  Inc.,331.74
32XVDSJFP0AJEFCIHOB8BDLDP1VM2E,A28OHQUT69VJ0S,3A9LA2FRWSRW1XGBODBMKFCT7JHXHG,Sat May 09 13:33:31 PDT 2015,Sat May 09 13:34:49 PDT 2015,2015-05-09 21:37:36 UTC,InvenSense  Inc.,331.74
38SKSKU7R2A3JI8Z6FVLYGD5ES1LIL,A1V0NUMA2VA07M,3ZZAYRN1I64ZCXTENG5FFLOO696OTB,Sat May 09 12:47:41 PDT 2015,Sat May 09 13:09:56 PDT 2015,2015-05-09 21:12:39 UTC,IXYS Corporation,313.32
37UEWGM5HUL3MA7E3S7BST5I3II1R2,A35AG28CQTZVMS,33KGGVH24UULXMVXMO81SSWMQUKX1G,Sat May 09 13:49:45 PDT 2015,Sat May 09 13:53:16 PDT 2015,2015-05-09 21:57:38 UTC,IXYS Corporation,313.32
323Q6SJS8JTHNVNJEMA23R76HJ2HFL,A1NV8QXI4FEWWS,3PKVGQTFIHXYQWKOPE9IHXL8WY9RYD,Sat May 09 13:18:55 PDT 2015,Sat May 09 13:19:08 PDT 2015,2015-05-09 21:22:37 UTC,JDS Uniphase,1737
3VD82FOHKR1KC0PWRXFRFUJ4WSMOC3,A1V0NUMA2VA07M,3ZURAPD28804X04CMU2FMLWFMPPF18,Sat May 09 12:47:45 PDT 2015,Sat May 09 13:11:48 PDT 2015,2015-05-09 21:12:40 UTC,Joseph Bellomo Architects,1.2
3B4YI393VA9FH96LV0M0E4XNFKESS1,AQ4DKMXF2AUV8,3KWGG5KP6JFUQD6ROEVCY7ZFNNSCM2,Sat May 09 14:01:10 PDT 2015,Sat May 09 14:02:06 PDT 2015,2015-05-09 22:02:37 UTC,Juniper Networks,4630
31JLPPHS2V7WZ0TDY44QMRFAQFAO36,A3CWYWKQXX4RIZ,3SZYX62S5GDQ6PQP5Y6F1JWF0HB75E,Sat May 09 13:21:17 PDT 2015,Sat May 09 13:22:41 PDT 2015,2015-05-09 21:27:37 UTC,Juniper Networks,4630
3S06PH7KSSH9L0O9LRCRN4OEOHPD16,A1NV8QXI4FEWWS,3GONHBMNHVB7Y6H1GSFK9500W5DZMN,Sat May 09 13:11:18 PDT 2015,Sat May 09 13:11:37 PDT 2015,2015-05-09 21:12:40 UTC,Juniper Networks,4630
3W2LOLRXLCS5SBT0B2DTX81HCOIKRO,A389B2JAHB845F,36818Z1KV3Q5BC1JYIU6WD0LNTQA3I,Sat May 09 13:58:57 PDT 2015,Sat May 09 14:04:48 PDT 2015,2015-05-09 22:07:38 UTC,Juniper Networks,4630
31LM9EDVOM5P2TVQ0AW0N9WUW2RNJ2,A35AG28CQTZVMS,3R16PJFTS34W5LT9ANCE0WVN65GK4S,Sat May 09 13:13:46 PDT 2015,Sat May 09 13:14:18 PDT 2015,2015-05-09 21:17:38 UTC,Juniper Networks,4630
3WJ1OXY92BTTYT5I02U4CD3GHKXA8K,A2T2D6DDA5X5DZ,33KMQD9OFJR5TT48TRLCZ3ABRN677T,Sat May 09 12:46:00 PDT 2015,Sat May 09 12:46:48 PDT 2015,2015-05-09 20:47:37 UTC,Juniper Networks,4630
3D3VGR7TA1SZWDLTQWLUGMKF12W3RW,AT5I4VF891S7I,360ZO6N6J1WSSFZOCULLWHY7H2P9MI,Sat May 09 13:41:28 PDT 2015,Sat May 09 13:42:07 PDT 2015,2015-05-09 21:42:39 UTC,KBA Docusys Inc.,20.75
3VNXK88KKDVD4MRQGPRE8WC4M0IV9X,AT5I4VF891S7I,32L724R85LXROJP484JQQER55XNPID,Sat May 09 13:43:15 PDT 2015,Sat May 09 13:43:45 PDT 2015,2015-05-09 21:47:39 UTC,KBM Workspace,22.37
3TU5ZICBREELL9CZPYRQ2DILL2KQ88,A1NV8QXI4FEWWS,31MBOZ6PAO4AKVO6O2UXYUKQNI2CL0,Sat May 09 13:14:10 PDT 2015,Sat May 09 13:14:24 PDT 2015,2015-05-09 21:17:38 UTC,KLA-Tencor Corporation,3842.78
3SEPORI8WOC8IP659SUHPX0KGT5AZQ,A3CWYWKQXX4RIZ,3E6L1VR4XWZZ4M59S0EWHHNWU05F66,Sat May 09 13:22:42 PDT 2015,Sat May 09 13:24:16 PDT 2015,2015-05-09 21:27:39 UTC,KLA-Tencor Corporation,3842.78
3E1QT0TDFQM84BOGCQMHTBRZUS3I8X,A35AG28CQTZVMS,3CZH926SICRTJL1ZE11B21IIM8K4ES,Sat May 09 13:12:24 PDT 2015,Sat May 09 13:13:01 PDT 2015,2015-05-09 21:17:37 UTC,KLA-Tencor Corporation,3842.78
3IXEICO793WB9BL3DNONN4XHZET6TG,A2T2D6DDA5X5DZ,3IYI9285WSD4P506LHIKIF7YJTXCJY,Sat May 09 12:46:51 PDT 2015,Sat May 09 12:47:37 PDT 2015,2015-05-09 20:52:37 UTC,KLA-Tencor Corporation,3842.78
3BWI6RSP7HMSOSHB624KUWXCRFTE70,A35AG28CQTZVMS,3EKZL9T8Y8Z8YZ5GXHFZ62RJ61THCY,Sat May 09 14:07:54 PDT 2015,Sat May 09 14:09:31 PDT 2015,2015-05-09 22:12:39 UTC,Lam Research,4861
3QILPRALQ680ICZ796Z9YJNGGRXN8I,A1NV8QXI4FEWWS,3LG268AV38J0KR3XPDXOAUTSEM3REX,Sat May 09 13:10:42 PDT 2015,Sat May 09 13:11:00 PDT 2015,2015-05-09 21:12:40 UTC,Lam Research,4861
30X31N5D643BHDKRE009T43HTE6ASM,A28OHQUT69VJ0S,3VIVIU06FKPL3GSRGORY9AXA0SCMIE,Sat May 09 13:41:23 PDT 2015,Sat May 09 13:43:07 PDT 2015,2015-05-09 21:47:39 UTC,Leapfrog Enterprises,362.11
3FPRZHYEPZKRPK2AZGQ4HJ9IM8A3VQ,A28OHQUT69VJ0S,3BA7SXOG1J3JBQT6CABOIKX63J5R8Y,Sat May 09 14:10:18 PDT 2015,Sat May 09 14:12:00 PDT 2015,2015-05-09 22:12:39 UTC,LendingClub,492
31UV0MXWNRPPHT5EESFEHRH8S23I5W,A1NV8QXI4FEWWS,3L21G7IH479AXRL7RKU3B63VS0F1YR,Sat May 09 13:31:11 PDT 2015,Sat May 09 13:31:23 PDT 2015,2015-05-09 21:32:42 UTC,LendingClub,492
3NPI0JQDAPIJJH38SJNWT4OYUJJTP9,A1NV8QXI4FEWWS,3HEA4ZVWVDZBJLC6H5RI3ZIJ9BG55X,Sat May 09 13:19:26 PDT 2015,Sat May 09 13:19:41 PDT 2015,2015-05-09 21:22:37 UTC,Linear Technology,1437
3M23Y66PO3KAUB8OONJXDZ1VXVI6SU,A1EHP8HYCUPRJ9,3SBNLSTU6UI4UCBO3ZGHQFD6NRLZD5,Sat May 09 14:08:54 PDT 2015,Sat May 09 14:11:50 PDT 2015,2015-05-09 22:12:39 UTC,LINKEDIN,2210
336KAV9KYR5J8W1W0RZJ588KYBBY2I,AQ4DKMXF2AUV8,31GN6YMHLP5626P1P2RZMA5O7SRWS6,Sat May 09 14:02:07 PDT 2015,Sat May 09 14:03:03 PDT 2015,2015-05-09 22:07:37 UTC,LinkedIn,2219
3PJUZCGDJ7TFTAVD8WG4GISWB2H986,A1NV8QXI4FEWWS,3G5RUKN2ECGYAXKOOV0L9WN7MSZ9NI,Sat May 09 13:16:05 PDT 2015,Sat May 09 13:16:35 PDT 2015,2015-05-09 21:17:39 UTC,LinkedIn,2219
3QHK8ZVMINVTWAUT0534CT9SJ2JLBE,AM0KMTKJ9VEFP,3GITHABACYYNADZP3ML6Z9FTGMPN24,Sat May 09 13:44:03 PDT 2015,Sat May 09 13:44:24 PDT 2015,2015-05-09 21:47:40 UTC,LinkedIn,2219
3CTOC39K3830Z833K3FBRCA4WNL7JA,A28OHQUT69VJ0S,3Z33IC0JC0ZBI2TXQMMCJDHK8V19VZ,Sat May 09 12:40:32 PDT 2015,Sat May 09 12:42:40 PDT 2015,2015-05-09 20:47:36 UTC,LinkedIn,2219
3HRMW88U173CI594217USPSYS3BM0U,A35AG28CQTZVMS,3QQUBC64ZEROBT2MRB6ZPZ9PTVQXNP,Sat May 09 13:32:58 PDT 2015,Sat May 09 13:35:34 PDT 2015,2015-05-09 21:37:37 UTC,LinkedIn,2219
32M8BPYGAUZNXQUYVOY5LO8XIBHIGE,AJNGIUBDXULG6,3AFT28WXLFF93JD3T46B1EMFVSQOIU,Sat May 09 13:35:49 PDT 2015,Sat May 09 13:38:03 PDT 2015,2015-05-09 21:42:38 UTC,LinkedIn,2219
3LS2AMNW5G3O61ZFWFGMZZ8L07OOQ9,A2T2D6DDA5X5DZ,3MG8450X2ONWXAK42L849HFGZSAUPQ,Sat May 09 13:30:31 PDT 2015,Sat May 09 13:30:49 PDT 2015,2015-05-09 21:32:41 UTC,LinkedIn,2219
3GM6G9ZBKOADYE6V03V4C0U3PE7TMC,A2T2D6DDA5X5DZ,3VZYA8PITOBCOEQ5KZL6M4MSS3550C,Sat May 09 12:47:40 PDT 2015,Sat May 09 12:48:46 PDT 2015,2015-05-09 20:52:37 UTC,Lockheed Martin,45368
3TPZPLC3M1PEK05ED4H5BRK00K73P3,AT5I4VF891S7I,34XASH8KLQZDK2FVTJHII7YMM67PMT,Sat May 09 13:15:35 PDT 2015,Sat May 09 13:19:28 PDT 2015,2015-05-09 21:22:37 UTC,LogiGear,150
3TMSXRD2X7D8U6O02MHHFSDZVXW1W4,A3CWYWKQXX4RIZ,33P2GD6NRN5QHXH4PUWXUL4RBA2HKB,Sat May 09 13:24:17 PDT 2015,Sat May 09 13:27:10 PDT 2015,2015-05-09 21:27:40 UTC,LSI Corporation,2510
3M81GAB8A1W4N7A6SAB0TF8MT85BQS,A2T2D6DDA5X5DZ,35A1YQPVFETNV97LOPACS8MOEXMI5K,Sat May 09 12:48:48 PDT 2015,Sat May 09 12:49:34 PDT 2015,2015-05-09 20:52:37 UTC,LSI Corporation,2510
3TEM0PF1Q6A9EB3RP88R9Z54JPI0DP,A28OHQUT69VJ0S,3IVKZBIBJ0MO5GUCU35ZL7V1S4FHSS,Sat May 09 11:57:16 PDT 2015,Sat May 09 12:02:46 PDT 2015,2015-05-09 20:07:37 UTC,Marketo,150
3WJEQKOXA9FBNTLX1HLPX3G83ETA12,A3CWYWKQXX4RIZ,3T2HW4QDUVKFJTNXZ5R7TLTVNOLC93,Sat May 09 13:27:11 PDT 2015,Sat May 09 13:28:05 PDT 2015,2015-05-09 21:32:38 UTC,Marvell Technology Group,3170
3Y9N9SS8LZO5V32O8VQABX3BM163DR,A389B2JAHB845F,3FDWKV9VCNFQC7NRA5GCSDLLUNZMUM,Sat May 09 14:04:49 PDT 2015,Sat May 09 14:06:59 PDT 2015,2015-05-09 22:07:38 UTC,Marvell Technology Group,3170
3PS7W85Z80FYRUN1BURZ7EOJPF1T9E,A35AG28CQTZVMS,3OB6JN3A9Q2YWFVA6BL7N2Y1NOURMM,Sat May 09 13:17:10 PDT 2015,Sat May 09 13:17:49 PDT 2015,2015-05-09 21:22:36 UTC,Marvell Technology Group,3170
324G5B4FB4LTX22HYV5597V8XEG704,A2T2D6DDA5X5DZ,3ECKRY5B1Q9L2NRAVDHSHCTJFWTIZQ,Sat May 09 12:49:37 PDT 2015,Sat May 09 12:50:09 PDT 2015,2015-05-09 20:52:37 UTC,Marvell Technology Group,3170
3FIJLY1B6VH90CL7XZI7C09X3AEPF0,A35AG28CQTZVMS,3HEM8MA6H9P45HDNLCOZZGIRW74PQG,Sat May 09 14:15:04 PDT 2015,Sat May 09 14:15:39 PDT 2015,2015-05-09 22:17:39 UTC,Mattson Technology  Inc.,178.4
